11,972858           
9,119228            
11,036493           
9,668495            
9,535025            
10,274855           
10,945167           
12,164349           
11,764892           
12,734986           
11,352144           
10,692275           
9,683268            
8,767778            
9,631813            
10,731473           
12,189942           
14,560149           
15,436783           
10,776830           
9,319736            
12,661069           
11,427034           
8,972834            
10,312922           
9,697081            
13,417301           
11,724207           
10,557312           
10,175278           
11,090970           
10,425890           
12,050440           
13,240295           
9,623691            
9,737175            
11,314509           
9,362322            
9,971610            
10,778412           
9,321089            
10,489578           
11,066398           
9,955982            
11,968259           
11,409221           
11,217022           
10,436737           
9,981198            
12,834781           
11,018846           
10,449997           
11,771178           
11,085122           
10,010126           
10,956125           
10,501438           
10,145693           
9,987184            
9,507479            
13,606454           
10,821655           
10,584788           
9,837459            
10,918058           
10,468820           
8,808793            
10,141368           
8,676840            
11,870674           
9,540897            
10,492105           
9,799692            
10,833867           
12,294635           
9,288113            
10,139571           
9,537989            
11,474430           
10,315143           
9,824466            
10,131346           
8,985669            
10,938914           
12,042670           
9,583446            
9,095397            
12,933546           
9,870152            
9,205732            
10,728296           
9,254979            
14,558499           
11,498096           
10,489885           
10,134670           
10,064091           
9,598567            
10,759504           
13,027832           
12,915080           
9,132500            
15,937787           
8,264541            
9,914345            
10,010446           
11,696254           
11,375581           
8,488620            
9,359043            
10,397556           
10,447732           
9,845495            
9,922378            
11,084617           
9,946125            
14,150601           
13,633433           
12,304473           
10,375094           
9,212267            
10,644094           
8,933865            
11,781339           
11,575167           
9,036737            
11,480078           
8,980554            
12,052944           
9,574545            
9,688537            
10,271743           
12,115014           
9,905838            
10,265198           
8,870514            
9,790548            
10,988412           
10,234589           
11,327433           
11,636528           
10,046080           
9,406360            
13,482800           
10,524992           
9,570391            
9,369971            
11,592003           
13,802687           
9,708954            
9,424600            
10,552561           
9,505623            
9,119243            
9,121408            
8,905815            
9,523167            
9,462682            
11,267466           
10,415246           
8,639102            
9,920361            
9,854754            
10,174702           
9,321939            
13,125677           
12,659470           
9,108569            
10,473640           
8,968233            
10,092463           
10,756866           
9,783978            
10,714407           
12,017057           
9,741638            
9,621775            
10,477000           
9,899127            
10,520901           
8,317703            
9,542823            
10,044464           
10,582128           
10,632485           
10,351788           
12,231542           
9,116084            
13,516177           
10,538467           
10,738279           
11,577947           
9,289413            
10,467870           
9,661634            
9,655895            
9,339105            
9,431446            
10,872970           
10,991663           
12,055239           
10,021608           
10,791026           
10,278241           
11,209275           
8,573721            
9,837936            
10,638532           
11,862651           
11,609044           
10,498648           
13,626805           
9,677467            
14,177305           
9,774458            
11,148783           
13,667723           
10,634585           
10,132324           
9,107047            
10,170750           
8,968846            
11,513423           
13,537105           
10,971788           
10,602469           
10,816946           
10,459046           
12,362955           
9,167000            
9,477380            
10,779498           
14,419587           
10,928949           
13,238815           
12,513723           
9,289491            
12,709680           
9,733603            
10,734170           
10,305329           
9,805396            
12,201628           
10,359416           
14,263231           
9,810796            
9,375114            
11,967532           
8,911859            
9,418205            
9,202942            
12,914071           
10,317688           
10,689175           
10,387418           
15,394863           
10,911608           
8,740507            
10,137184           
9,389943            
9,988041            
10,360227           
9,352756            
11,480122           
10,377238           
10,342334           
9,026437            
10,888870           
9,284058            
8,619303            
11,817696           
11,005429           
8,334941            
12,888927           
9,307082            
11,641511           
9,690159            
9,670911            
7,730167            
9,030667            
8,644752            
12,177111           
10,125978           
10,771979           
9,424351            
9,479019            
10,633701           
9,851107            
10,969693           
11,196015           
11,504648           
10,000167           
12,142206           
10,349798           
10,721475           
10,254197           
9,546763            
10,060682           
10,071369           
10,191421           
11,234349           
10,010561           
10,176148           
9,673967            
11,439441           
12,159458           
9,922808            
10,313184           
10,951859           
12,199533           
9,805027            
13,029760           
12,151086           
12,478972           
14,612533           
9,488567            
10,265714           
10,102049           
9,472976            
8,114635            
13,405938           
10,852646           
11,578862           
11,297275           
9,158859            
11,884909           
13,258226           
12,170158           
11,867585           
7,992807            
10,362071           
11,102335           
9,070016            
14,437244           
11,402293           
13,105667           
10,455121           
11,787345           
12,345226           
10,098245           
10,960494           
9,908904            
12,571532           
9,652209            
11,629604           
8,436612            
11,808710           
11,055776           
11,418507           
10,464093           
13,343497           
9,591731            
13,391851           
10,646599           
11,382643           
13,079956           
12,132864           
11,379282           
10,926320           
10,238493           
8,495702            
9,953965            
12,285118           
9,237069            
10,657063           
12,978883           
10,166158           
12,090156           
12,535557           
10,439714           
9,755777            
11,838651           
11,337044           
9,930682            
12,148210           
10,731894           
9,967406            
9,353978            
10,243531           
10,738029           
10,080595           
8,449825            
10,755668           
9,286308            
8,757096            
14,821124           
10,100038           
9,704117            
10,932270           
9,043242            
10,117274           
11,395538           
12,980172           
11,781492           
10,744218           
11,530508           
9,273841            
12,746120           
10,102688           
9,948717            
11,452464           
9,816239            
7,822922            
9,314299            
11,870297           
10,786603           
9,400670            
9,302694            
10,863386           
11,322556           
11,400905           
10,023842           
9,477530            
8,907549            
14,023452           
9,596670            
10,011797           
12,109334           
8,367004            
10,683198           
11,680828           
9,979162            
12,163440           
12,708053           
10,619145           
9,920342            
10,011136           
9,377801            
14,084837           
8,856544            
11,449179           
9,980551            
10,277269           
10,690004           
8,897397            
9,060378            
11,820865           
11,894518           
10,611797           
11,056595           
11,064724           
11,697535           
13,200182           
12,803364           
12,400289           
10,890206           
11,219706           
9,116456            
12,154843           
12,419094           
8,485530            
10,682740           
10,940957           
11,170262           
11,904889           
12,202362           
10,506170           
12,830467           
9,794390            
9,393476            
15,841689           
11,777437           
14,703940           
10,744870           
9,885260            
10,056763           
9,570850            
9,893739            
9,224005            
13,964991           
10,125474           
12,146517           
13,747037           
10,043082           
9,469219            
11,763597           
14,259548           
10,337620           
11,379245           
12,174501           
11,369451           
9,392552            
10,134414           
12,206008           
9,267290            
9,039152            
9,828365            
10,131014           
9,795516            
9,474549            
14,295135           
9,763145            
11,385820           
14,080739           
9,316794            
11,402244           
11,028460           
12,067016           
10,681923           
10,347384           
8,740726            
12,396534           
11,803603           
12,329270           
10,563453           
8,941778            
7,941164            
15,240064           
10,242292           
9,817199            
8,267424            
13,184304           
9,645140            
9,455484            
9,127330            
10,931151           
10,023126           
9,431971            
10,741173           
9,317824            
11,533258           
10,045775           
7,941792            
10,474305           
11,134785           
11,274402           
9,812169            
14,902015           
9,557134            
11,978879           
9,835303            
10,632591           
10,527598           
10,067364           
10,176530           
11,679055           
10,921858           
12,134467           
11,145697           
11,562764           
12,682785           
10,026635           
11,973909           
13,479384           
10,322302           
9,072954            
12,083379           
10,115788           
15,212042           
9,463261            
10,638046           
10,257066           
10,036119           
9,176953            
8,898753            
11,112434           
12,347800           
9,625957            
11,563065           
13,143174           
11,982454           
10,459055           
10,158286           
9,845922            
8,802417            
11,759745           
10,499841           
9,629179            
9,254328            
10,112302           
9,809697            
10,319820           
10,009810           
10,158713           
13,833463           
9,736382            
9,894380            
9,772627            
10,666352           
12,350132           
9,636479            
9,440625            
11,325545           
10,208404           
9,952314            
9,347777            
9,086962            
13,132158           
10,838735           
12,269573           
9,402377            
10,624240           
10,413965           
10,196395           
11,894897           
13,342840           
10,938844           
12,370125           
11,575470           
9,163658            
12,188264           
11,414284           
9,278983            
10,454279           
10,468264           
11,759211           
12,300121           
12,980649           
9,470406            
9,055507            
10,048989           
11,111654           
9,677383            
10,241491           
9,890772            
9,018304            
10,346331           
10,560747           
12,289122           
9,890882            
14,873480           
9,357735            
9,573868            
10,561705           
11,357955           
10,547170           
13,764674           
10,241066           
10,143636           
11,729876           
14,661743           
8,544008            
9,137710            
12,050297           
12,573518           
10,754892           
10,889613           
10,834278           
9,921635            
10,916593           
10,052188           
12,645062           
12,628078           
12,958193           
11,471392           
9,519787            
10,045466           
15,070491           
8,754484            
11,711921           
11,532301           
10,437205           
8,597960            
13,725165           
11,320437           
10,415939           
10,136528           
8,865978            
10,418022           
12,926743           
9,420707            
8,483127            
12,243857           
9,870498            
8,837864            
9,105395            
8,877777            
10,665413           
10,080858           
12,257582           
9,942362            
9,901784            
10,442193           
11,935059           
10,100140           
11,445199           
10,042876           
10,630130           
11,415249           
10,598049           
10,125341           
9,242178            
13,919981           
13,768777           
8,305950            
9,349028            
10,169432           
8,962693            
10,483952           
10,228218           
11,372907           
8,520804            
9,314660            
10,296129           
9,152617            
10,213150           
12,210676           
12,256691           
10,467276           
9,004052            
9,532127            
9,216951            
13,017457           
11,521183           
10,526744           
10,194181           
10,520892           
8,953338            
9,768126            
11,845377           
9,767181            
10,854340           
11,961139           
11,167003           
7,993002            
9,608250            
9,351515            
9,644459            
8,820402            
11,372943           
9,919419            
11,924247           
12,771196           
9,651291            
9,803548            
8,930384            
11,977432           
10,676789           
9,965550            
10,558240           
10,994447           
10,063935           
11,944702           
13,015917           
15,130301           
10,855551           
11,958356           
9,964822            
10,858991           
10,553792           
12,200900           
9,750805            
11,086068           
9,954502            
11,228345           
10,745222           
10,589026           
9,604735            
9,751025            
8,412085            
11,317846           
11,725522           
9,503292            
9,671202            
12,293906           
9,849324            
8,598244            
9,366881            
9,270113            
10,063504           
10,096955           
9,971089            
11,753738           
10,383077           
10,867685           
8,913679            
9,708393            
9,470829            
10,869121           
10,000516           
10,085611           
11,008716           
11,054750           
10,351828           
10,188682           
9,524770            
9,323113            
12,019555           
8,773248            
13,555578           
11,826290           
14,515214           
9,102863            
13,053020           
14,194997           
11,252779           
13,206152           
10,927748           
12,563544           
12,542621           
8,567583            
11,511160           
9,739501            
10,763474           
9,791076            
10,830385           
9,273493            
9,223574            
10,498841           
12,094062           
9,843865            
10,534856           
11,993500           
9,759554            
12,334271           
8,131494            
9,489484            
9,929157            
8,995276            
12,257412           
9,591706            
8,877360            
12,362128           
10,866262           
10,821256           
12,095712           
10,351721           
11,671710           
9,737771            
10,165570           
9,065168            
9,390039            
11,301983           
9,157575            
9,098623            
10,944299           
11,753311           
8,923354            
14,903640           
12,400212           
8,607976            
10,056927           
11,372129           
14,718816           
9,606870            
13,246652           
13,573983           
8,976283            
11,337890           
9,848928            
9,478656            
9,641827            
9,862562            
9,113566            
9,979955            
8,767071            
9,109445            
10,073878           
8,962411            
10,621498           
11,282961           
11,928718           
11,524112           
8,992140            
9,407785            
10,106209           
10,759531           
12,485412           
8,963361            
12,706793           
8,755452            
9,023966            
10,358634           
15,507307           
12,011732           
8,792453            
10,198889           
10,469570           
10,461644           
9,618632            
10,945269           
10,392786           
10,586038           
12,336254           
10,192703           
9,918402            
12,587590           
8,594389            
11,271534           
9,382447            
10,953538           
9,512701            
11,913214           
9,641984            
9,998887            
9,950848            
9,655787            
14,101817           
13,478659           
9,127222            
10,531009           
10,389779           
12,115475           
9,154456            
11,021322           
10,859414           
9,588041            
10,413610           
9,552478            
10,581167           
11,371838           
9,658604            
9,300511            
9,280946            
11,519684           
9,284358            
