9,784489            
9,064144            
8,368303            
6,730190            
8,474627            
9,873359            
7,334041            
8,150140            
8,019403            
8,009127            
6,870751            
7,226011            
11,383363           
7,347106            
6,544051            
10,097806           
9,388444            
7,838003            
10,399404           
7,566001            
6,338282            
7,077669            
7,871218            
5,909433            
7,065458            
6,919752            
7,062299            
9,509799            
8,976164            
7,222857            
9,668538            
6,709923            
8,783039            
7,351734            
7,913059            
6,850916            
6,986708            
5,857127            
6,614435            
10,052790           
5,843099            
5,884238            
6,158002            
7,460659            
6,854530            
9,461715            
9,991444            
10,365168           
9,742984            
9,182659            
8,584637            
8,495590            
5,984702            
7,654782            
7,664165            
7,050699            
8,397878            
8,586287            
7,948151            
8,979383            
6,422908            
7,375659            
8,860301            
9,272045            
9,326457            
8,356157            
8,871756            
7,066783            
8,290027            
7,533758            
9,950132            
6,848554            
10,980966           
9,109235            
7,731582            
6,737503            
7,419931            
6,808055            
7,172958            
6,634827            
8,769263            
7,375308            
7,252063            
6,341574            
7,112018            
7,090805            
9,749317            
6,368091            
9,923951            
8,673806            
9,439177            
8,913172            
7,467445            
7,168514            
7,285456            
8,685126            
6,877931            
6,756658            
8,933912            
7,729003            
6,695970            
6,438972            
7,321533            
7,123119            
7,767471            
6,815138            
6,138052            
7,120909            
6,782764            
8,364689            
7,011346            
8,761664            
9,645586            
7,116220            
7,778027            
7,883019            
5,784796            
7,800980            
7,261661            
6,784985            
10,117795           
6,045724            
8,735952            
7,689693            
8,794921            
8,645149            
8,868576            
7,150131            
6,720083            
6,070112            
8,946397            
6,851418            
8,061048            
10,403378           
6,603139            
8,195604            
5,753580            
7,314610            
9,966531            
8,562931            
10,949247           
8,401694            
6,305523            
6,605513            
9,666973            
6,640929            
5,759041            
8,860340            
6,339418            
6,208670            
7,494248            
10,473271           
12,266200           
10,047301           
10,881225           
5,483935            
10,376077           
9,501490            
7,447907            
9,443876            
8,898986            
8,041352            
9,275990            
5,835784            
8,953047            
7,037408            
6,746159            
6,246500            
6,926410            
7,294935            
6,138381            
7,080397            
7,277299            
9,271142            
6,470146            
8,699803            
6,992927            
7,931411            
7,350894            
8,998119            
8,047904            
6,209851            
8,701417            
7,448458            
7,888354            
8,087535            
10,463983           
6,021257            
7,290546            
7,671977            
5,923195            
6,767962            
9,104703            
8,927798            
5,581542            
7,302174            
8,253169            
7,439300            
7,418402            
7,079260            
7,007913            
6,455058            
6,592832            
6,028204            
6,719797            
7,451073            
8,700663            
5,629400            
16,192913           
5,932322            
8,108363            
10,650751           
11,374978           
6,776807            
7,586905            
6,612767            
6,448929            
9,057067            
6,387871            
