5,116610            
4,047711            
5,476471            
6,227781            
6,630664            
5,550667            
4,960911            
4,727813            
5,920979            
4,227128            
5,144018            
5,589879            
5,270603            
4,412941            
4,812149            
7,528861            
5,237788            
4,514299            
8,027948            
4,321840            
3,740360            
4,247410            
4,005947            
4,454280            
6,082111            
6,399176            
5,123671            
4,415588            
5,950958            
4,390276            
5,698940            
5,195002            
6,740543            
3,866366            
4,427148            
4,789466            
4,539755            
6,101919            
3,142659            
3,947978            
6,418743            
4,542009            
3,896820            
5,336239            
4,415186            
7,136434            
5,175033            
5,150063            
4,405084            
3,530747            
4,460373            
4,024417            
5,490510            
4,725765            
5,360539            
5,312226            
7,159357            
5,658614            
5,288062            
4,954174            
4,604498            
5,683417            
5,438539            
4,538911            
4,751921            
3,354103            
4,703057            
4,262042            
4,646602            
3,829298            
5,248154            
5,409219            
5,131164            
3,843349            
4,706418            
4,253591            
5,188070            
4,812726            
4,849943            
4,533205            
5,210931            
3,706137            
4,127335            
4,816216            
6,563215            
4,691687            
6,453021            
5,077692            
4,149544            
7,785722            
4,771586            
5,679237            
4,374446            
5,059873            
4,859611            
6,955970            
5,019343            
5,126002            
5,224127            
5,736427            
5,962321            
4,437580            
5,499464            
5,644001            
5,006698            
4,512902            
5,283256            
5,572153            
6,521821            
3,905393            
5,658292            
3,983135            
4,406910            
4,905844            
5,567836            
5,308285            
6,284926            
3,821800            
5,318563            
6,626511            
4,386835            
3,843647            
5,837731            
4,739522            
5,156720            
4,277207            
4,993464            
5,069064            
4,864298            
4,365565            
4,591247            
4,700364            
5,050598            
6,014321            
3,932939            
5,024313            
4,376886            
6,056617            
5,046350            
4,279702            
5,098560            
5,287136            
4,732698            
4,389419            
5,444699            
4,356773            
3,087056            
4,768392            
4,933167            
3,880797            
4,609948            
4,986886            
4,029952            
3,920220            
5,574503            
4,755489            
4,911940            
3,516844            
4,456598            
4,434712            
4,603173            
4,909710            
4,846483            
4,577922            
4,927902            
6,535982            
3,655335            
5,735744            
5,975446            
5,559261            
3,303339            
4,246559            
4,197939            
5,936383            
4,512902            
4,657753            
5,071677            
4,930020            
4,873972            
4,843080            
6,740666            
4,172031            
3,929193            
4,729398            
4,971525            
4,486880            
5,597937            
4,716752            
4,025193            
4,114641            
6,180757            
4,415842            
4,600740            
5,174698            
4,285092            
5,243335            
5,835108            
4,954242            
4,757272            
4,132947            
4,000383            
4,777188            
7,000433            
4,417573            
4,475732            
5,508301            
4,892945            
5,846689            
4,797015            
5,246967            
4,165147            
5,826376            
4,376609            
4,600932            
3,821800            
4,289716            
6,513225            
4,856474            
5,411499            
4,046977            
4,977037            
5,475168            
5,059979            
4,774654            
4,359373            
7,028036            
4,370807            
6,316836            
4,083817            
5,006698            
6,846255            
4,818433            
6,277060            
5,284609            
4,384824            
5,335211            
5,333480            
4,813922            
4,633427            
5,066637            
4,557473            
6,260463            
4,931793            
4,791841            
4,262143            
6,657428            
5,233019            
3,823142            
5,374545            
5,382422            
4,842856            
5,078921            
6,133882            
6,262791            
4,611143            
4,593801            
3,058428            
4,969945            
4,670373            
4,374094            
4,892945            
4,965348            
5,134226            
3,532173            
6,746816            
5,404112            
4,981563            
5,112928            
4,533460            
4,531803            
5,405581            
5,422136            
4,828729            
7,318910            
3,740985            
5,847163            
4,377513            
4,980872            
4,262029            
7,073453            
4,456598            
4,093805            
4,437580            
6,490746            
5,128745            
6,925896            
5,255595            
4,194705            
4,835024            
3,964399            
3,850632            
6,867557            
4,156807            
5,529735            
4,495001            
5,825477            
4,290318            
5,190016            
4,832517            
4,653916            
5,784803            
4,671559            
5,517836            
6,787250            
5,892608            
4,048279            
4,124306            
4,728558            
6,849015            
5,742016            
5,709758            
6,257305            
4,308252            
5,536805            
5,739019            
7,321413            
4,461794            
4,016141            
5,258220            
7,963886            
3,453528            
5,571887            
3,834588            
4,839011            
4,630804            
4,382198            
5,294576            
6,877718            
5,788799            
4,011517            
6,417356            
4,983698            
5,260594            
4,344916            
4,378269            
5,309771            
3,924391            
5,131164            
5,393281            
5,168519            
5,597966            
4,504399            
5,021213            
6,046606            
4,587900            
4,423958            
5,509567            
4,515134            
4,604074            
5,943454            
4,307291            
4,096121            
4,200830            
5,116815            
6,153962            
5,507837            
6,441410            
4,053448            
4,514630            
5,203088            
4,932403            
3,716903            
4,044533            
5,406934            
4,423581            
5,030717            
4,841161            
5,085162            
6,759582            
4,577922            
3,998137            
5,276458            
6,050436            
4,119662            
4,942572            
7,643352            
4,308353            
4,542746            
3,695073            
5,179906            
7,173821            
5,030055            
5,583351            
4,275237            
4,852810            
3,629619            
4,342641            
4,754724            
4,010123            
4,756339            
4,711458            
4,553653            
6,659527            
3,216361            
4,329022            
4,587900            
5,149491            
5,770172            
5,565738            
4,792285            
5,908970            
5,764368            
5,133701            
5,200063            
6,168752            
6,070379            
4,040798            
3,442921            
3,529167            
4,976621            
4,972360            
6,145781            
5,115357            
4,656087            
3,751501            
6,341370            
6,469197            
4,646002            
6,242016            
4,313699            
5,454013            
4,405381            
4,735180            
4,119082            
5,181499            
4,329022            
5,313318            
5,558939            
8,214691            
3,830077            
3,619642            
5,959577            
5,336447            
4,357903            
4,092526            
5,102807            
3,945694            
4,551913            
4,357467            
4,893768            
5,599218            
4,639858            
3,837797            
5,120497            
5,235226            
4,628775            
4,427524            
4,197263            
4,105557            
4,447497            
4,256867            
3,668157            
3,768377            
4,991194            
5,075770            
5,094779            
4,235259            
4,715163            
4,447346            
4,999370            
4,060426            
5,500880            
4,638818            
4,683678            
4,844741            
4,572058            
4,060669            
3,410285            
4,753933            
5,183306            
4,986886            
3,473112            
4,349344            
5,816464            
4,447599            
4,198493            
4,758131            
5,384778            
4,382880            
6,534877            
7,039459            
5,266215            
4,358548            
5,190010            
6,268415            
4,245619            
3,786441            
5,815632            
5,097911            
4,601573            
5,537713            
6,085675            
5,764766            
4,565655            
3,554251            
4,578879            
3,522504            
5,249304            
4,111566            
5,951471            
3,917569            
4,699892            
6,140895            
4,613522            
4,193133            
4,539169            
5,759402            
4,230516            
7,658293            
3,932939            
5,499464            
4,747555            
5,079722            
4,021941            
6,871510            
4,585601            
5,323055            
4,276770            
4,920979            
6,451484            
4,744628            
5,666379            
3,764425            
5,414320            
6,154445            
4,398399            
4,540577            
5,424974            
4,290636            
4,557053            
3,778623            
6,525558            
3,796241            
3,529319            
4,386477            
5,545475            
6,263530            
8,233114            
5,018404            
4,523550            
5,267629            
4,302242            
4,846242            
3,720024            
5,033173            
4,521168            
4,064488            
4,533205            
3,979676            
5,441002            
4,038367            
4,771586            
5,478266            
3,841246            
5,390397            
6,310305            
5,981500            
3,821800            
3,716903            
3,982599            
5,898288            
4,524699            
4,333307            
7,510401            
4,357294            
3,716903            
5,404859            
5,974600            
4,956399            
5,767228            
5,938418            
7,148435            
5,237060            
7,133959            
4,500056            
4,788237            
6,602525            
4,353255            
4,930784            
5,735823            
5,067052            
4,955826            
7,130192            
3,756488            
4,368741            
5,404269            
5,083898            
5,016656            
4,803543            
3,806174            
4,695671            
4,923755            
4,423375            
4,925221            
4,298585            
8,296896            
3,889777            
4,019203            
4,223331            
4,221430            
4,652077            
5,040549            
4,308648            
4,643586            
4,893768            
5,067052            
5,715947            
4,991659            
4,952293            
4,772354            
7,024379            
6,195005            
5,415041            
5,014962            
7,026210            
3,874422            
5,300365            
4,158818            
3,641104            
3,944780            
3,883968            
4,893768            
4,531839            
5,716146            
4,622968            
4,862375            
5,009284            
6,095758            
4,369435            
4,224306            
4,474462            
5,416940            
5,205377            
6,196911            
5,259513            
4,986886            
5,348921            
4,883363            
5,272908            
4,864150            
5,906748            
5,783480            
6,836962            
4,908842            
4,125684            
4,560458            
4,548835            
5,690685            
3,373081            
3,420147            
5,642638            
3,746829            
3,114506            
5,225970            
4,420563            
4,390773            
7,904025            
5,151467            
5,327933            
4,683938            
4,576325            
6,062933            
5,359556            
3,858107            
4,667794            
5,691826            
4,490914            
4,170558            
6,059453            
4,512291            
5,746966            
3,692125            
4,176210            
5,168715            
6,481240            
4,655126            
4,198849            
4,297202            
4,990684            
4,956703            
6,222957            
5,015587            
4,362069            
4,640341            
4,648560            
4,818986            
4,527615            
4,155510            
6,316670            
4,308648            
4,050473            
4,332142            
7,014492            
5,660087            
4,081244            
5,957169            
4,815021            
3,399219            
4,177944            
5,453190            
4,456598            
3,607648            
6,071602            
6,354407            
4,534542            
5,600837            
5,859499            
4,158357            
5,048217            
5,258220            
4,535561            
3,843289            
7,371990            
4,292684            
5,015539            
5,210601            
4,621860            
4,000264            
3,761084            
4,469055            
4,392407            
5,333994            
5,895563            
6,628971            
5,064973            
3,940023            
5,957083            
5,248154            
4,837129            
5,373332            
4,103452            
6,671845            
7,916971            
4,629670            
4,602420            
4,375995            
4,630804            
4,478792            
5,084769            
5,626442            
4,207015            
4,164667            
3,530747            
