location_id,time,pop
150060,2010,105030.0
150070,2010,24771.0
150080,2010,471744.0
150085,2010,20493.0
150090,2010,40499.0
150095,2010,26579.0
150100,2010,15767.0
150110,2010,23855.0
150120,2010,36907.0
150125,2010,3434.0
150130,2010,99800.0
150140,2010,1392031.0
150145,2010,16324.0
150150,2010,51663.0
150157,2010,15246.0
150160,2010,13630.0
150170,2010,113165.0
150172,2010,17960.0
150175,2010,7324.0
150178,2010,52497.0
150180,2010,92865.0
150190,2010,25700.0
150195,2010,26476.0
150200,2010,20460.0
150210,2010,120904.0
150215,2010,26727.0
150220,2010,63628.0
150230,2010,51899.0
150240,2010,173096.0
150250,2010,21138.0
150260,2010,11382.0
150270,2010,45530.0
150275,2010,28221.0
150276,2010,10478.0
150277,2010,18295.0
150280,2010,28582.0
150285,2010,12262.0
150290,2010,34490.0
150293,2010,51318.0
150295,2010,31745.0
150300,2010,8181.0
150304,2010,17825.0
150307,2010,25051.0
150309,2010,30437.0
150310,2010,29060.0
150320,2010,35843.0
150330,2010,58023.0
150340,2010,10064.0
150345,2010,51383.0
150350,2010,31382.0
150360,2010,97343.0
150370,2010,51258.0
150375,2010,14040.0
150380,2010,51375.0
150390,2010,47123.0
150400,2010,25028.0
150405,2010,27892.0
150410,2010,8115.0
150420,2010,233462.0
150430,2010,28376.0
150440,2010,26605.0
150442,2010,108251.0
150445,2010,27442.0
150450,2010,24789.0
150460,2010,26745.0
150470,2010,69921.0
150475,2010,15537.125
150480,2010,55459.0
150490,2010,34237.0
150495,2010,20159.0
150497,2010,14645.0
150500,2010,13660.0
150503,2010,25106.0
150506,2010,62124.0
150510,2010,49254.0
150520,2010,28595.0
150530,2010,62963.0
150540,2010,16296.0
150543,2010,27564.0
150548,2010,40052.0
150549,2010,7487.0
150550,2010,97788.0
150553,2010,153942.0
150555,2010,6029.0
150560,2010,7868.0
150563,2010,12703.0
150565,2010,23930.0
150570,2010,25989.0
150580,2010,52166.0
150590,2010,33951.0
150600,2010,29265.0
150610,2010,10268.0
150611,2010,12411.0
150613,2010,75505.0
150616,2010,17722.0
150618,2010,46974.0
150619,2010,40068.0
150620,2010,37430.0
150630,2010,20184.0
150635,2010,17154.0
150640,2010,8163.0
150650,2010,59476.0
150655,2010,19422.0
150658,2010,17198.0
150660,2010,23033.0
150670,2010,56132.0
150680,2010,294774.0
150690,2010,6145.0
150700,2010,26673.0
150710,2010,16891.0
150715,2010,23140.0
150720,2010,29827.0
150730,2010,91293.0
150740,2010,15196.0
150745,2010,25584.0
150746,2010,5265.0
150747,2010,20644.0
150750,2010,13149.0
150760,2010,51527.0
150770,2010,22890.0
150775,2010,5047.0
150780,2010,12998.0
150790,2010,22995.0
150795,2010,79299.0
150796,2010,10254.0
150797,2010,16952.0
150800,2010,56514.0
150803,2010,27466.0
150805,2010,16885.0
150808,2010,33651.0
150810,2010,97109.0
150812,2010,43345.0
150815,2010,44720.0
150820,2010,47902.0
150830,2010,56681.0
150835,2010,13480.0
150840,2010,40573.0
150010,2011,142785.0
150013,2011,6844.0
150020,2011,53680.0
150030,2011,35467.0
150034,2011,25286.0
150040,2011,53004.0
150050,2011,33588.0
150060,2011,100736.0
150070,2011,25254.0
150080,2011,477999.0
150085,2011,21398.0
150090,2011,41072.0
150095,2011,27070.0
150100,2011,15875.0
150110,2011,24644.0
150120,2011,38092.0
150125,2011,3405.0
150130,2011,102668.0
150140,2011,1402056.0
150145,2011,16451.0
150150,2011,52888.0
150157,2011,15467.0
150160,2011,13923.0
150170,2011,114720.0
150172,2011,15575.0
150175,2011,7306.0
150178,2011,54032.0
150180,2011,93835.0
150190,2011,26053.0
150195,2011,27332.0
150200,2011,20801.0
150210,2011,122683.0
150215,2011,27929.0
150220,2011,64140.0
150230,2011,52057.0
150240,2011,176116.0
150250,2011,21286.0
150260,2011,11439.0
150270,2011,45724.0
150275,2011,28774.0
150276,2011,10811.0
150277,2011,18197.0
150280,2011,29204.0
150285,2011,12487.0
150290,2011,34919.0
150293,2011,52224.0
150295,2011,31954.0
150300,2011,8035.0
150304,2011,18036.0
150307,2011,25097.0
150309,2011,31031.0
150310,2011,29520.0
150320,2011,36155.0
150330,2011,58498.0
150340,2011,10218.0
150345,2011,53318.0
150350,2011,31429.0
150360,2011,97704.0
150370,2011,51341.0
150375,2011,14223.0
150380,2011,52191.0
150390,2011,48306.0
150400,2011,25440.0
150405,2011,28100.0
150410,2011,8148.0
150420,2011,238708.0
150430,2011,28438.0
150440,2011,26750.0
150442,2011,110842.0
150445,2011,27785.0
150450,2011,25096.0
150460,2011,27207.0
150470,2011,71329.0
150475,2011,15537.125
150480,2011,55636.0
150490,2011,34875.0
150495,2011,20256.0
150497,2011,14859.0
150500,2011,13844.0
150503,2011,25138.0
150506,2011,63604.0
150510,2011,49552.0
150520,2011,29005.0
150530,2011,63905.0
150540,2011,16458.0
150543,2011,27965.0
150548,2011,40831.0
150549,2011,7470.0
150550,2011,99460.0
150553,2011,160229.0
150555,2011,5950.0
150560,2011,7862.0
150563,2011,12699.0
150565,2011,24744.0
150570,2011,26560.0
150580,2011,53257.0
150590,2011,34756.0
150600,2011,29337.0
150610,2011,10311.0
150611,2011,12527.0
150613,2011,76501.0
150616,2011,17713.0
150618,2011,47509.0
150619,2011,41272.0
150620,2011,37726.0
150630,2011,20572.0
150635,2011,17584.0
150640,2011,8378.0
150650,2011,60713.0
150655,2011,19426.0
150658,2011,17686.0
150660,2011,23194.0
150670,2011,58067.0
150680,2011,297040.0
150690,2011,6196.0
150700,2011,27199.0
150710,2011,16991.0
150715,2011,23370.0
150720,2011,30034.0
150730,2011,95694.0
150740,2011,15123.0
150745,2011,25429.0
150746,2011,5360.0
150747,2011,20890.0
150750,2011,13225.0
150760,2011,52350.0
150770,2011,23307.0
150775,2011,5144.0
150780,2011,12840.0
150790,2011,23235.0
150795,2011,82434.0
150796,2011,10416.0
150797,2011,17130.0
150800,2011,57228.0
150803,2011,27817.0
150805,2011,17093.0
150808,2011,34334.0
150810,2011,98919.0
150812,2011,45190.0
150815,2011,44758.0
150820,2011,48482.0
150830,2011,57148.0
150835,2011,13607.0
150840,2011,40984.0
150010,2012,144415.0
150013,2012,6905.0
150020,2012,53787.0
150030,2012,35879.0
150034,2012,25506.0
150040,2012,53369.0
150050,2012,33563.0
150060,2012,102343.0
150070,2012,25731.0
150080,2012,483821.0
150085,2012,22225.0
150090,2012,41628.0
150095,2012,27576.0
150100,2012,15899.0
150110,2012,25398.0
150120,2012,39263.0
150125,2012,3379.0
150130,2012,105385.0
150140,2012,1410430.0
150145,2012,16579.0
150150,2012,54083.0
150157,2012,15629.0
150160,2012,14207.0
150170,2012,116164.0
150172,2012,17960.0
150175,2012,7295.0
150178,2012,55521.0
150180,2012,94779.0
150190,2012,26400.0
150195,2012,28153.0
150200,2012,21147.0
150210,2012,124411.0
150215,2012,29101.0
150220,2012,64624.0
150230,2012,52214.0
150240,2012,178986.0
150250,2012,21557.0
150260,2012,11495.0
150270,2012,45885.0
150275,2012,29313.0
150276,2012,11144.0
150277,2012,18108.0
150280,2012,29838.0
150285,2012,12712.0
150290,2012,35523.0
150293,2012,53100.0
150295,2012,32115.0
150300,2012,7897.0
150304,2012,18295.0
150307,2012,25157.0
150309,2012,35299.0
150310,2012,29963.0
150320,2012,36414.0
150330,2012,58904.0
150340,2012,10393.0
150345,2012,51569.0
150350,2012,31492.0
150360,2012,97908.0
150370,2012,51457.0
150375,2012,41487.0
150380,2012,52993.0
150390,2012,49486.0
150400,2012,25846.0
150405,2012,28290.0
150410,2012,8179.0
150420,2012,243583.0
150430,2012,28498.0
150440,2012,26890.0
150442,2012,113353.0
150445,2012,28227.0
150450,2012,25374.0
150460,2012,27666.0
150470,2012,72597.0
150475,2012,15018.0
150480,2012,55804.0
150490,2012,35524.0
150495,2012,20350.0
150497,2012,15065.0
150500,2012,14012.0
150503,2012,25151.0
150506,2012,65106.0
150510,2012,49763.0
150520,2012,29402.0
150530,2012,64978.0
150540,2012,16601.0
150543,2012,28551.0
150548,2012,41654.0
150549,2012,7465.0
150550,2012,101046.0
150553,2012,166342.0
150555,2012,5869.0
150560,2012,7869.0
150563,2012,12701.0
150565,2012,25526.0
150570,2012,27103.0
150580,2012,54306.0
150590,2012,35529.0
150600,2012,29325.0
150610,2012,10352.0
150611,2012,12639.0
150613,2012,77415.0
150616,2012,17728.0
150618,2012,48036.0
150619,2012,42417.0
150620,2012,38021.0
150630,2012,20948.0
150635,2012,18012.0
150640,2012,8593.0
150650,2012,61919.0
150655,2012,19428.0
150658,2012,18150.0
150660,2012,23355.0
150670,2012,59919.0
150680,2012,284401.0
150690,2012,6248.0
150700,2012,27707.0
150710,2012,17087.0
150715,2012,23602.0
150720,2012,30215.0
150730,2012,99905.0
150740,2012,15184.0
150745,2012,25277.0
150746,2012,5451.0
150747,2012,21125.0
150750,2012,13293.0
150760,2012,53108.0
150770,2012,23696.0
150775,2012,5236.0
150780,2012,12641.0
150790,2012,23461.0
150795,2012,85468.0
150796,2012,10565.0
150797,2012,17305.0
150800,2012,57914.0
150803,2012,28167.0
150805,2012,17303.0
150808,2012,34956.0
150810,2012,100651.0
150812,2012,46979.0
150815,2012,44727.0
150820,2012,49054.0
150830,2012,57566.0
150835,2012,13777.0
150840,2012,41382.0
150010,2013,147267.0
150013,2013,7013.0
150020,2013,54030.0
150030,2013,36598.0
150034,2013,25899.0
150040,2013,54035.0
150050,2013,33562.0
150060,2013,105106.0
150070,2013,26547.0
150080,2013,493976.0
150085,2013,23609.0
150090,2013,42591.0
150095,2013,28441.0
150100,2013,15959.0
150110,2013,26666.0
150120,2013,41232.0
150125,2013,3340.0
150130,2013,109975.0
150140,2013,1425922.0
150145,2013,16808.0
150150,2013,56112.0
150157,2013,15916.0
150160,2013,14689.0
150170,2013,118678.0
150172,2013,15300.0
150175,2013,7285.0
150178,2013,58033.0
150180,2013,96444.0
150190,2013,27000.0
150195,2013,29533.0
150200,2013,21740.0
150210,2013,127401.0
150215,2013,31062.0
150220,2013,65498.0
150230,2013,52537.0
150240,2013,183917.0
150250,2013,22029.0
150260,2013,11600.0
150270,2013,46206.0
150275,2013,30233.0
150276,2013,11704.0
150277,2013,17983.0
150280,2013,30915.0
150285,2013,13097.0
150290,2013,36557.0
150293,2013,54602.0
150295,2013,32420.0
150300,2013,7680.0
150304,2013,18741.0
150307,2013,25287.0
150309,2013,36500.0
150310,2013,30727.0
150320,2013,36883.0
150330,2013,59644.0
150340,2013,10693.0
150345,2013,54609.0
150350,2013,31634.0
150360,2013,98363.0
150370,2013,51711.0
150375,2013,41487.0
150380,2013,54376.0
150390,2013,51483.0
150400,2013,26542.0
150405,2013,28636.0
150410,2013,8240.0
150420,2013,251885.0
150430,2013,28631.0
150440,2013,27153.0
150442,2013,117614.0
150445,2013,28987.0
150450,2013,25860.0
150460,2013,28454.0
150470,2013,74768.0
150475,2013,15232.0
150480,2013,56147.0
150490,2013,36632.0
150495,2013,20528.0
150497,2013,15422.0
150500,2013,14305.0
150503,2013,25203.0
150506,2013,67652.0
150510,2013,50171.0
150520,2013,30088.0
150530,2013,66821.0
150540,2013,16854.0
150543,2013,29547.0
150548,2013,43057.0
150549,2013,7465.0
150550,2013,103775.0
150553,2013,176582.0
150555,2013,5743.0
150560,2013,7889.0
150563,2013,12720.0
150565,2013,26842.0
150570,2013,28025.0
150580,2013,56094.0
150590,2013,36841.0
150600,2013,29342.0
150610,2013,10432.0
150611,2013,12838.0
150613,2013,79010.0
150616,2013,17774.0
150618,2013,48959.0
150619,2013,44349.0
150620,2013,38552.0
150630,2013,21592.0
150635,2013,18736.0
150640,2013,8957.0
150650,2013,63973.0
150655,2013,19455.0
150658,2013,18934.0
150660,2013,23649.0
150670,2013,63031.0
150680,2013,288462.0
150690,2013,6341.0
150700,2013,28575.0
150710,2013,17266.0
150715,2013,24012.0
150720,2013,30550.0
150730,2013,106940.0
150740,2013,15301.0
150745,2013,25056.0
150746,2013,5608.0
150747,2013,21536.0
150750,2013,13419.0
150760,2013,54417.0
150770,2013,24363.0
150775,2013,5395.0
150780,2013,12331.0
150790,2013,23861.0
150795,2013,90552.0
150796,2013,10822.0
150797,2013,17614.0
150800,2013,59112.0
150803,2013,28775.0
150805,2013,17670.0
150808,2013,36021.0
150810,2013,103619.0
150812,2013,49972.0
150815,2013,44731.0
150820,2013,50055.0
150830,2013,58323.0
150835,2013,14072.0
150840,2013,42085.0
150010,2014,148873.0
150013,2014,7070.0
150020,2014,54047.0
150030,2014,37004.0
150034,2014,26105.0
150040,2014,54353.0
150050,2014,33466.0
150060,2014,106768.0
150070,2014,27051.0
150080,2014,499776.0
150085,2014,24525.0
150090,2014,43154.0
150095,2014,28974.0
150100,2014,15956.0
150110,2014,27491.0
150120,2014,42513.0
150125,2014,3303.0
150130,2014,112921.0
150140,2014,1432844.0
150145,2014,16924.0
150150,2014,57393.0
150157,2014,16074.0
150160,2014,14990.0
150170,2014,120124.0
150172,2014,15139.0
150175,2014,7258.0
150178,2014,59651.0
150180,2014,97351.0
150190,2014,27349.0
150195,2014,30430.0
150200,2014,22100.0
150210,2014,129161.0
150215,2014,32366.0
150220,2014,65932.0
150230,2014,52616.0
150240,2014,186895.0
150250,2014,22302.0
150260,2014,11641.0
150270,2014,46302.0
150275,2014,30801.0
150276,2014,12069.0
150277,2014,17844.0
150280,2014,31591.0
150285,2014,13333.0
150290,2014,37188.0
150293,2014,55513.0
150295,2014,32544.0
150300,2014,7504.0
150304,2014,19005.0
150307,2014,25307.0
150309,2014,37249.0
150310,2014,31182.0
150320,2014,37112.0
150330,2014,59998.0
150340,2014,10876.0
150345,2014,56613.0
150350,2014,31644.0
150360,2014,98405.0
150370,2014,51743.0
150375,2014,41487.0
150380,2014,55204.0
150390,2014,52755.0
150400,2014,26961.0
150405,2014,28800.0
150410,2014,8260.0
150420,2014,257062.0
150430,2014,28643.0
150440,2014,27262.0
150442,2014,120305.0
150445,2014,29444.0
150450,2014,26133.0
150460,2014,28933.0
150470,2014,76096.0
150475,2014,15341.0
150480,2014,56231.0
150490,2014,37314.0
150495,2014,20596.0
150497,2014,15632.0
150500,2014,14472.0
150503,2014,25169.0
150506,2014,69267.0
150510,2014,50317.0
150520,2014,30490.0
150530,2014,67939.0
150540,2014,16986.0
150543,2014,30171.0
150548,2014,43930.0
150549,2014,7444.0
150550,2014,105417.0
150553,2014,183352.0
150555,2014,5637.0
150560,2014,7881.0
150563,2014,12697.0
150565,2014,27700.0
150570,2014,28601.0
150580,2014,57205.0
150590,2014,37669.0
150600,2014,29270.0
150610,2014,10458.0
150611,2014,12943.0
150613,2014,79917.0
150616,2014,17755.0
150618,2014,49476.0
150619,2014,45595.0
150620,2014,38819.0
150630,2014,21987.0
150635,2014,19197.0
150640,2014,9191.0
150650,2014,65251.0
150655,2014,19418.0
150658,2014,19437.0
150660,2014,23790.0
150670,2014,65062.0
150680,2014,290521.0
150690,2014,6390.0
150700,2014,29110.0
150710,2014,17344.0
150715,2014,24235.0
150720,2014,30701.0
150730,2014,111633.0
150740,2014,15341.0
150745,2014,24828.0
150746,2014,5703.0
150747,2014,21767.0
150750,2014,13470.0
150760,2014,55191.0
150770,2014,24768.0
150775,2014,5492.0
150780,2014,12075.0
150790,2014,24076.0
150795,2014,93906.0
150796,2014,10973.0
150797,2014,17783.0
150800,2014,59795.0
150803,2014,29125.0
150805,2014,17880.0
150808,2014,36674.0
150810,2014,105431.0
150812,2014,51956.0
150815,2014,44607.0
150820,2014,50622.0
150830,2014,58694.0
150835,2014,14242.0
150840,2014,42465.0
150010,2015,150431.0
150013,2015,7126.0
150020,2015,54064.0
150030,2015,37398.0
150034,2015,26305.0
150040,2015,54662.0
150050,2015,33372.0
150060,2015,108382.0
150070,2015,27540.0
150080,2015,505404.0
150085,2015,25414.0
150090,2015,43700.0
150095,2015,29492.0
150100,2015,15953.0
150110,2015,28292.0
150120,2015,43757.0
150125,2015,3267.0
150130,2015,115779.0
150140,2015,1439561.0
150145,2015,17036.0
150150,2015,58637.0
150157,2015,16227.0
150160,2015,15282.0
150170,2015,121528.0
150172,2015,14984.0
150175,2015,7232.0
150178,2015,61222.0
150180,2015,98231.0
150190,2015,27689.0
150195,2015,31300.0
150200,2015,22449.0
150210,2015,130868.0
150215,2015,33632.0
150220,2015,66353.0
150230,2015,52693.0
150240,2015,189784.0
150250,2015,22566.0
150260,2015,11682.0
150270,2015,46395.0
150275,2015,31352.0
150276,2015,12423.0
150277,2015,17709.0
150280,2015,32248.0
150285,2015,13562.0
150290,2015,37800.0
150293,2015,56398.0
150295,2015,32664.0
150300,2015,7333.0
150304,2015,19261.0
150307,2015,25326.0
150309,2015,37975.0
150310,2015,31623.0
150320,2015,37333.0
150330,2015,60343.0
150340,2015,11053.0
150345,2015,58558.0
150350,2015,31654.0
150360,2015,98446.0
150370,2015,51775.0
150375,2015,41487.0
150380,2015,56006.0
150390,2015,53989.0
150400,2015,27368.0
150405,2015,28959.0
150410,2015,8279.0
150420,2015,262085.0
150430,2015,28656.0
150440,2015,27368.0
150442,2015,122916.0
150445,2015,29887.0
150450,2015,26397.0
150460,2015,29398.0
150470,2015,77385.0
150475,2015,15446.0
150480,2015,56312.0
150490,2015,37977.0
150495,2015,20663.0
150497,2015,15836.0
150500,2015,14635.0
150503,2015,25135.0
150506,2015,70835.0
150510,2015,50459.0
150520,2015,30880.0
150530,2015,69024.0
150540,2015,17114.0
150543,2015,30776.0
150548,2015,44778.0
150549,2015,7424.0
150550,2015,107010.0
150553,2015,189921.0
150555,2015,5535.0
150560,2015,7874.0
150563,2015,12675.0
150565,2015,28533.0
150570,2015,29160.0
150580,2015,58282.0
150590,2015,38471.0
150600,2015,29200.0
150610,2015,10485.0
150611,2015,13044.0
150613,2015,80797.0
150616,2015,17738.0
150618,2015,49977.0
150619,2015,46804.0
150620,2015,39078.0
150630,2015,22370.0
150635,2015,19645.0
150640,2015,9417.0
150650,2015,66490.0
150655,2015,19383.0
150658,2015,19925.0
150660,2015,23927.0
150670,2015,67033.0
150680,2015,292520.0
150690,2015,6437.0
150700,2015,29629.0
150710,2015,17420.0
150715,2015,24451.0
