LLR                 
6,914398            
14,615792           
5,460481            
5,329505            
7,122959            
6,012808            
5,891762            
4,247449            
4,923168            
8,130301            
6,072752            
5,833891            
7,076465            
5,183063            
6,755238            
6,286520            
10,490998           
4,634473            
5,928308            
9,966311            
6,900842            
6,336047            
5,590996            
8,411253            
6,294115            
6,561878            
4,331349            
7,213899            
6,365369            
6,145391            
5,629780            
6,077613            
5,154482            
11,645602           
6,889140            
7,364925            
6,541255            
6,022664            
6,590277            
7,422883            
6,227071            
5,267184            
6,292537            
6,830007            
7,318269            
5,628754            
7,606429            
6,958152            
8,678007            
6,730447            
5,622244            
6,352742            
7,589606            
6,602642            
5,031984            
6,871708            
9,416018            
5,577903            
5,948137            
7,771915            
8,190925            
6,173590            
7,085900            
6,345569            
5,897041            
7,120398            
5,890954            
11,794354           
6,789872            
4,512464            
6,483412            
7,651830            
8,135446            
5,098332            
4,956029            
7,192383            
5,652226            
4,092795            
7,111900            
4,847583            
5,870038            
6,933399            
5,453184            
5,612763            
5,058512            
6,045519            
4,089004            
7,036306            
4,859546            
6,734631            
4,185186            
7,932281            
5,998621            
5,176501            
4,834855            
4,389766            
7,593771            
6,966405            
5,100582            
6,503924            
4,403850            
5,405198            
6,207867            
5,213272            
4,336464            
5,834732            
8,268615            
6,431667            
5,810863            
5,608198            
10,204794           
6,315086            
4,549554            
5,393823            
7,694273            
5,106728            
4,786973            
4,393510            
8,981310            
6,853373            
4,781991            
4,244518            
5,985092            
4,254030            
6,044613            
8,183156            
5,628865            
5,751028            
6,416664            
4,938172            
6,207973            
7,449323            
4,531338            
8,624380            
5,774287            
6,061255            
6,332134            
5,452273            
6,735602            
8,495339            
5,496097            
7,372424            
4,624106            
6,364422            
7,104701            
6,082887            
5,827116            
4,707576            
5,460376            
5,305080            
5,364024            
5,436855            
4,040929            
6,108817            
9,326680            
4,623164            
6,657923            
8,157658            
6,748827            
6,129881            
12,806297           
6,618869            
6,603893            
5,555307            
6,203110            
8,151755            
7,251587            
5,603920            
7,018878            
5,335359            
5,124527            
5,276629            
5,296930            
5,319112            
5,628015            
8,004581            
4,660400            
9,569836            
5,747454            
6,426681            
6,067334            
5,629979            
6,598518            
6,590865            
7,913839            
5,213300            
4,834894            
4,796780            
6,034937            
5,129623            
5,549367            
5,231245            
5,571813            
5,825903            
7,670427            
3,957811            
4,123855            
6,244396            
5,051272            
7,536597            
4,686350            
8,376650            
5,758155            
6,596429            
4,115778            
7,686014            
6,893839            
5,882523            
5,248621            
5,491173            
4,174940            
6,603156            
6,164777            
5,735623            
5,159767            
4,849669            
6,789607            
7,443277            
4,768175            
6,266864            
8,155984            
5,761564            
6,709777            
6,583773            
6,303748            
7,367413            
8,550468            
3,936810            
7,150514            
5,927876            
7,401708            
6,597029            
5,384137            
6,865905            
6,119416            
4,839131            
6,269710            
6,829270            
9,059443            
7,986093            
7,609413            
4,318959            
5,209659            
9,410680            
4,506151            
5,637118            
6,353083            
6,052062            
9,205362            
5,101557            
7,547387            
7,329332            
5,942753            
5,434850            
6,047492            
5,781778            
4,583187            
5,427141            
6,654444            
6,721915            
4,973977            
5,013201            
5,104880            
8,695445            
6,383462            
6,031055            
6,795951            
5,661866            
6,976176            
4,890045            
7,533796            
7,796484            
8,029634            
4,982045            
5,052383            
6,349263            
6,769939            
5,342684            
5,124041            
5,457761            
6,608452            
5,638830            
9,058343            
5,033321            
5,695749            
5,487594            
9,001157            
8,183521            
3,915361            
12,186610           
5,724114            
4,874914            
4,330048            
4,481437            
5,350171            
5,122720            
10,188789           
5,734531            
5,926615            
5,810807            
5,555917            
7,350411            
4,289763            
7,988139            
5,973486            
6,533152            
6,200358            
7,975547            
5,700184            
5,815223            
4,226097            
5,582790            
5,093741            
3,126239            
6,466026            
4,984439            
5,828921            
6,223639            
7,106358            
5,893678            
7,370286            
6,925827            
4,365089            
6,690662            
7,919862            
3,526978            
6,462638            
6,944741            
4,495351            
5,825772            
5,795190            
5,221241            
5,207774            
7,539413            
8,373360            
5,637143            
4,821624            
4,421373            
6,907387            
5,134687            
6,930453            
7,995957            
6,863140            
4,783840            
7,488596            
4,061013            
6,136720            
9,897013            
6,677488            
4,013982            
6,495572            
7,398284            
7,451355            
3,993664            
4,882267            
4,642114            
7,721440            
7,434988            
6,181868            
5,977817            
6,297434            
6,551154            
4,996601            
6,227433            
5,864239            
7,343236            
5,411591            
9,541207            
6,226134            
5,220311            
9,222121            
5,016298            
3,936088            
5,368174            
4,673039            
9,747708            
6,157536            
4,771908            
5,457811            
5,524244            
6,729651            
6,700565            
5,598963            
5,917986            
6,097810            
5,124005            
6,956450            
7,497177            
