11,398631           
9,381646            
9,194939            
10,353073           
9,586094            
10,274855           
9,656432            
11,527393           
11,901310           
11,833991           
10,740789           
10,878132           
10,134652           
8,767778            
9,996192            
10,221485           
12,009306           
14,556572           
15,372284           
10,776830           
9,113911            
11,481598           
11,540378           
9,327498            
9,737156            
10,064151           
13,417301           
12,498603           
10,172485           
10,098439           
11,090970           
10,292464           
12,050440           
13,240295           
9,605983            
9,586589            
12,004427           
9,008527            
10,118267           
10,303600           
9,261123            
10,838783           
11,292232           
9,794573            
12,122645           
10,734866           
11,217022           
10,493167           
8,928907            
12,492830           
11,018846           
10,325084           
11,103737           
11,138862           
10,075881           
10,707178           
11,106853           
10,472860           
9,896078            
9,507479            
14,083374           
11,449025           
10,584788           
9,837459            
11,713566           
9,660976            
9,239519            
10,268807           
7,987163            
11,463587           
9,540897            
10,383997           
10,544903           
10,833867           
11,690496           
9,183812            
9,911591            
9,537989            
11,474430           
9,849545            
9,638134            
9,764395            
10,599683           
11,094199           
12,141725           
9,407778            
10,060702           
12,232386           
8,922087            
8,776321            
11,122558           
9,322975            
12,710930           
11,089245           
10,181545           
10,134670           
10,064091           
8,940515            
10,516992           
12,819514           
11,728944           
9,078772            
17,048912           
8,415023            
9,630029            
9,221797            
11,493186           
11,981258           
8,866306            
10,259546           
9,921543            
9,832073            
10,543979           
9,922378            
11,084617           
10,358902           
14,187046           
13,205452           
12,323043           
12,113608           
8,736870            
10,644094           
8,710919            
11,155654           
10,605471           
9,440073            
11,480078           
9,794418            
12,052944           
9,155983            
9,995271            
10,271743           
11,698750           
10,169320           
10,990344           
8,754949            
9,895455            
11,477866           
10,234589           
10,844229           
12,494053           
10,046080           
9,758124            
13,482800           
9,738182            
9,992149            
9,369971            
12,201960           
12,840412           
9,060510            
9,197597            
10,552561           
9,251606            
9,303377            
8,168562            
9,128906            
10,763746           
9,098542            
11,219263           
10,415246           
8,639102            
9,920361            
10,353319           
9,755094            
10,057007           
13,032964           
9,569177            
9,030936            
10,496923           
9,558583            
9,655504            
10,641608           
9,672312            
9,831117            
12,101455           
10,723212           
8,848531            
10,359028           
9,899127            
10,309817           
7,938915            
9,859047            
10,044464           
9,980656            
10,632485           
10,216752           
12,333067           
8,894204            
12,807760           
10,465952           
10,672670           
11,328013           
9,289413            
10,333811           
9,661634            
11,876137           
10,748043           
9,177053            
10,872970           
10,860602           
12,516563           
10,049707           
11,797441           
10,774102           
11,209275           
8,151885            
9,837936            
10,638532           
11,862651           
11,609044           
10,258168           
15,587964           
